season,week,home_team,away_team,home_score,away_score,game_id,gameday
2017,6,NYJ,NE,17.0,24.0,2017_06_NE_NYJ,2017-10-15
2017,6,WAS,SF,26.0,24.0,2017_06_SF_WAS,2017-10-15
2017,6,ARI,TB,38.0,33.0,2017_06_TB_ARI,2017-10-15
2017,6,JAX,LA,17.0,27.0,2017_06_LA_JAX,2017-10-15
2017,6,KC,PIT,13.0,19.0,2017_06_PIT_KC,2017-10-15
2017,6,OAK,LAC,16.0,17.0,2017_06_LAC_OAK,2017-10-15
2017,6,DEN,NYG,10.0,23.0,2017_06_NYG_DEN,2017-10-15
2017,6,TEN,IND,36.0,22.0,2017_06_IND_TEN,2017-10-16
2017,7,OAK,KC,31.0,30.0,2017_07_KC_OAK,2017-10-19
2017,7,BUF,TB,30.0,27.0,2017_07_TB_BUF,2017-10-22
2017,7,CHI,CAR,17.0,3.0,2017_07_CAR_CHI,2017-10-22
2017,7,CLE,TEN,9.0,12.0,2017_07_TEN_CLE,2017-10-22
2017,7,GB,NO,17.0,26.0,2017_07_NO_GB,2017-10-22
2017,7,IND,JAX,0.0,27.0,2017_07_JAX_IND,2017-10-22
2017,7,LA,ARI,33.0,0.0,2017_07_ARI_LA,2017-10-22
2017,7,MIA,NYJ,31.0,28.0,2017_07_NYJ_MIA,2017-10-22
2017,7,MIN,BAL,24.0,16.0,2017_07_BAL_MIN,2017-10-22
2017,7,SF,DAL,10.0,40.0,2017_07_DAL_SF,2017-10-22
2017,7,LAC,DEN,21.0,0.0,2017_07_DEN_LAC,2017-10-22
2017,7,NYG,SEA,7.0,24.0,2017_07_SEA_NYG,2017-10-22
2017,7,PIT,CIN,29.0,14.0,2017_07_CIN_PIT,2017-10-22
2017,7,NE,ATL,23.0,7.0,2017_07_ATL_NE,2017-10-22
2017,7,PHI,WAS,34.0,24.0,2017_07_WAS_PHI,2017-10-23
2017,8,BAL,MIA,40.0,0.0,2017_08_MIA_BAL,2017-10-26
2017,8,BUF,OAK,34.0,14.0,2017_08_OAK_BUF,2017-10-29
2017,8,CIN,IND,24.0,23.0,2017_08_IND_CIN,2017-10-29
2017,8,NE,LAC,21.0,13.0,2017_08_LAC_NE,2017-10-29
2017,8,NO,CHI,20.0,12.0,2017_08_CHI_NO,2017-10-29
2017,8,NYJ,ATL,20.0,25.0,2017_08_ATL_NYJ,2017-10-29
2017,8,PHI,SF,33.0,10.0,2017_08_SF_PHI,2017-10-29
2017,8,TB,CAR,3.0,17.0,2017_08_CAR_TB,2017-10-29
2017,8,SEA,HOU,41.0,38.0,2017_08_HOU_SEA,2017-10-29
2017,8,WAS,DAL,19.0,33.0,2017_08_DAL_WAS,2017-10-29
2017,8,DET,PIT,15.0,20.0,2017_08_PIT_DET,2017-10-29
2017,8,CLE,MIN,16.0,33.0,2017_08_MIN_CLE,2017-10-29
2017,8,KC,DEN,29.0,19.0,2017_08_DEN_KC,2017-10-30
2017,9,NYJ,BUF,34.0,21.0,2017_09_BUF_NYJ,2017-11-02
2017,9,CAR,ATL,20.0,17.0,2017_09_ATL_CAR,2017-11-05
2017,9,HOU,IND,14.0,20.0,2017_09_IND_HOU,2017-11-05
2017,9,JAX,CIN,23.0,7.0,2017_09_CIN_JAX,2017-11-05
2017,9,NO,TB,30.0,10.0,2017_09_TB_NO,2017-11-05
2017,9,NYG,LA,17.0,51.0,2017_09_LA_NYG,2017-11-05
2017,9,PHI,DEN,51.0,23.0,2017_09_DEN_PHI,2017-11-05
2017,9,TEN,BAL,23.0,20.0,2017_09_BAL_TEN,2017-11-05
2017,9,SEA,WAS,14.0,17.0,2017_09_WAS_SEA,2017-11-05
2017,9,SF,ARI,10.0,20.0,2017_09_ARI_SF,2017-11-05
2017,9,DAL,KC,28.0,17.0,2017_09_KC_DAL,2017-11-05
2017,9,MIA,OAK,24.0,27.0,2017_09_OAK_MIA,2017-11-05
2017,9,GB,DET,17.0,30.0,2017_09_DET_GB,2017-11-06
2017,10,ARI,SEA,16.0,22.0,2017_10_SEA_ARI,2017-11-09
2017,10,BUF,NO,10.0,47.0,2017_10_NO_BUF,2017-11-12
2017,10,CHI,GB,16.0,23.0,2017_10_GB_CHI,2017-11-12
2017,10,DET,CLE,38.0,24.0,2017_10_CLE_DET,2017-11-12
2017,10,IND,PIT,17.0,20.0,2017_10_PIT_IND,2017-11-12
2017,10,JAX,LAC,20.0,17.0,2017_10_LAC_JAX,2017-11-12
2017,10,TB,NYJ,15.0,10.0,2017_10_NYJ_TB,2017-11-12
2017,10,TEN,CIN,24.0,20.0,2017_10_CIN_TEN,2017-11-12
2017,10,WAS,MIN,30.0,38.0,2017_10_MIN_WAS,2017-11-12
2017,10,LA,HOU,33.0,7.0,2017_10_HOU_LA,2017-11-12
2017,10,ATL,DAL,27.0,7.0,2017_10_DAL_ATL,2017-11-12
2017,10,SF,NYG,31.0,21.0,2017_10_NYG_SF,2017-11-12
2017,10,DEN,NE,16.0,41.0,2017_10_NE_DEN,2017-11-12
2017,10,CAR,MIA,45.0,21.0,2017_10_MIA_CAR,2017-11-13
2017,11,PIT,TEN,40.0,17.0,2017_11_TEN_PIT,2017-11-16
2017,11,CHI,DET,24.0,27.0,2017_11_DET_CHI,2017-11-19
2017,11,CLE,JAX,7.0,19.0,2017_11_JAX_CLE,2017-11-19
2017,11,GB,BAL,0.0,23.0,2017_11_BAL_GB,2017-11-19
2017,11,HOU,ARI,31.0,21.0,2017_11_ARI_HOU,2017-11-19
2017,11,MIA,TB,20.0,30.0,2017_11_TB_MIA,2017-11-19
2017,11,MIN,LA,24.0,7.0,2017_11_LA_MIN,2017-11-19
2017,11,NO,WAS,34.0,31.0,2017_11_WAS_NO,2017-11-19
2017,11,NYG,KC,12.0,9.0,2017_11_KC_NYG,2017-11-19
2017,11,LAC,BUF,54.0,24.0,2017_11_BUF_LAC,2017-11-19
2017,11,DEN,CIN,17.0,20.0,2017_11_CIN_DEN,2017-11-19
2017,11,OAK,NE,8.0,33.0,2017_11_NE_OAK,2017-11-19
2017,11,DAL,PHI,9.0,37.0,2017_11_PHI_DAL,2017-11-19
2017,11,SEA,ATL,31.0,34.0,2017_11_ATL_SEA,2017-11-20
2017,12,DET,MIN,23.0,30.0,2017_12_MIN_DET,2017-11-23
2017,12,DAL,LAC,6.0,28.0,2017_12_LAC_DAL,2017-11-23
2017,12,WAS,NYG,20.0,10.0,2017_12_NYG_WAS,2017-11-23
2017,12,ATL,TB,34.0,20.0,2017_12_TB_ATL,2017-11-26
2017,12,CIN,CLE,30.0,16.0,2017_12_CLE_CIN,2017-11-26
2017,12,IND,TEN,16.0,20.0,2017_12_TEN_IND,2017-11-26
2017,12,KC,BUF,10.0,16.0,2017_12_BUF_KC,2017-11-26
2017,12,NE,MIA,35.0,17.0,2017_12_MIA_NE,2017-11-26
2017,12,NYJ,CAR,27.0,35.0,2017_12_CAR_NYJ,2017-11-26
2017,12,PHI,CHI,31.0,3.0,2017_12_CHI_PHI,2017-11-26
2017,12,SF,SEA,13.0,24.0,2017_12_SEA_SF,2017-11-26
2017,12,ARI,JAX,27.0,24.0,2017_12_JAX_ARI,2017-11-26
2017,12,LA,NO,26.0,20.0,2017_12_NO_LA,2017-11-26
2017,12,OAK,DEN,21.0,14.0,2017_12_DEN_OAK,2017-11-26
2017,12,PIT,GB,31.0,28.0,2017_12_GB_PIT,2017-11-26
2017,12,BAL,HOU,23.0,16.0,2017_12_HOU_BAL,2017-11-27
2017,13,DAL,WAS,38.0,14.0,2017_13_WAS_DAL,2017-11-30
2017,13,ATL,MIN,9.0,14.0,2017_13_MIN_ATL,2017-12-03
2017,13,BAL,DET,44.0,20.0,2017_13_DET_BAL,2017-12-03
2017,13,BUF,NE,3.0,23.0,2017_13_NE_BUF,2017-12-03
2017,13,CHI,SF,14.0,15.0,2017_13_SF_CHI,2017-12-03
2017,13,GB,TB,26.0,20.0,2017_13_TB_GB,2017-12-03
2017,13,JAX,IND,30.0,10.0,2017_13_IND_JAX,2017-12-03
2017,13,MIA,DEN,35.0,9.0,2017_13_DEN_MIA,2017-12-03
2017,13,NYJ,KC,38.0,31.0,2017_13_KC_NYJ,2017-12-03
2017,13,TEN,HOU,24.0,13.0,2017_13_HOU_TEN,2017-12-03
2017,13,LAC,CLE,19.0,10.0,2017_13_CLE_LAC,2017-12-03
2017,13,ARI,LA,16.0,32.0,2017_13_LA_ARI,2017-12-03
2017,13,NO,CAR,31.0,21.0,2017_13_CAR_NO,2017-12-03
2017,13,OAK,NYG,24.0,17.0,2017_13_NYG_OAK,2017-12-03
2017,13,SEA,PHI,24.0,10.0,2017_13_PHI_SEA,2017-12-03
2017,13,CIN,PIT,20.0,23.0,2017_13_PIT_CIN,2017-12-04
2017,14,ATL,NO,20.0,17.0,2017_14_NO_ATL,2017-12-07
2017,14,BUF,IND,13.0,7.0,2017_14_IND_BUF,2017-12-10
2017,14,CAR,MIN,31.0,24.0,2017_14_MIN_CAR,2017-12-10
2017,14,CIN,CHI,7.0,33.0,2017_14_CHI_CIN,2017-12-10
2017,14,CLE,GB,21.0,27.0,2017_14_GB_CLE,2017-12-10
2017,14,HOU,SF,16.0,26.0,2017_14_SF_HOU,2017-12-10
2017,14,KC,OAK,26.0,15.0,2017_14_OAK_KC,2017-12-10
2017,14,NYG,DAL,10.0,30.0,2017_14_DAL_NYG,2017-12-10
2017,14,TB,DET,21.0,24.0,2017_14_DET_TB,2017-12-10
2017,14,ARI,TEN,12.0,7.0,2017_14_TEN_ARI,2017-12-10
2017,14,DEN,NYJ,23.0,0.0,2017_14_NYJ_DEN,2017-12-10
2017,14,LAC,WAS,30.0,13.0,2017_14_WAS_LAC,2017-12-10
2017,14,JAX,SEA,30.0,24.0,2017_14_SEA_JAX,2017-12-10
2017,14,LA,PHI,35.0,43.0,2017_14_PHI_LA,2017-12-10
2017,14,PIT,BAL,39.0,38.0,2017_14_BAL_PIT,2017-12-10
2017,14,MIA,NE,27.0,20.0,2017_14_NE_MIA,2017-12-11
2017,15,IND,DEN,13.0,25.0,2017_15_DEN_IND,2017-12-14
2017,15,DET,CHI,20.0,10.0,2017_15_CHI_DET,2017-12-16
2017,15,KC,LAC,30.0,13.0,2017_15_LAC_KC,2017-12-16
2017,15,BUF,MIA,24.0,16.0,2017_15_MIA_BUF,2017-12-17
2017,15,CAR,GB,31.0,24.0,2017_15_GB_CAR,2017-12-17
2017,15,CLE,BAL,10.0,27.0,2017_15_BAL_CLE,2017-12-17
2017,15,JAX,HOU,45.0,7.0,2017_15_HOU_JAX,2017-12-17
2017,15,MIN,CIN,34.0,7.0,2017_15_CIN_MIN,2017-12-17
2017,15,NO,NYJ,31.0,19.0,2017_15_NYJ_NO,2017-12-17
2017,15,NYG,PHI,29.0,34.0,2017_15_PHI_NYG,2017-12-17
2017,15,WAS,ARI,20.0,15.0,2017_15_ARI_WAS,2017-12-17
2017,15,SEA,LA,7.0,42.0,2017_15_LA_SEA,2017-12-17
2017,15,PIT,NE,24.0,27.0,2017_15_NE_PIT,2017-12-17
2017,15,SF,TEN,25.0,23.0,2017_15_TEN_SF,2017-12-17
2017,15,OAK,DAL,17.0,20.0,2017_15_DAL_OAK,2017-12-17
2017,15,TB,ATL,21.0,24.0,2017_15_ATL_TB,2017-12-18
2017,16,BAL,IND,23.0,16.0,2017_16_IND_BAL,2017-12-23
2017,16,GB,MIN,0.0,16.0,2017_16_MIN_GB,2017-12-23
2017,16,CAR,TB,22.0,19.0,2017_16_TB_CAR,2017-12-24
2017,16,CHI,CLE,20.0,3.0,2017_16_CLE_CHI,2017-12-24
2017,16,CIN,DET,26.0,17.0,2017_16_DET_CIN,2017-12-24
2017,16,KC,MIA,29.0,13.0,2017_16_MIA_KC,2017-12-24
2017,16,NE,BUF,37.0,16.0,2017_16_BUF_NE,2017-12-24
2017,16,NO,ATL,23.0,13.0,2017_16_ATL_NO,2017-12-24
2017,16,NYJ,LAC,7.0,14.0,2017_16_LAC_NYJ,2017-12-24
2017,16,TEN,LA,23.0,27.0,2017_16_LA_TEN,2017-12-24
2017,16,WAS,DEN,27.0,11.0,2017_16_DEN_WAS,2017-12-24
2017,16,SF,JAX,44.0,33.0,2017_16_JAX_SF,2017-12-24
2017,16,ARI,NYG,23.0,0.0,2017_16_NYG_ARI,2017-12-24
2017,16,DAL,SEA,12.0,21.0,2017_16_SEA_DAL,2017-12-24
2017,16,HOU,PIT,6.0,34.0,2017_16_PIT_HOU,2017-12-25
2017,16,PHI,OAK,19.0,10.0,2017_16_OAK_PHI,2017-12-25
2017,17,DET,GB,35.0,11.0,2017_17_GB_DET,2017-12-31
2017,17,IND,HOU,22.0,13.0,2017_17_HOU_IND,2017-12-31
2017,17,MIN,CHI,23.0,10.0,2017_17_CHI_MIN,2017-12-31
2017,17,NE,NYJ,26.0,6.0,2017_17_NYJ_NE,2017-12-31
2017,17,NYG,WAS,18.0,10.0,2017_17_WAS_NYG,2017-12-31
2017,17,PHI,DAL,0.0,6.0,2017_17_DAL_PHI,2017-12-31
2017,17,PIT,CLE,28.0,24.0,2017_17_CLE_PIT,2017-12-31
2017,17,ATL,CAR,22.0,10.0,2017_17_CAR_ATL,2017-12-31
2017,17,BAL,CIN,27.0,31.0,2017_17_CIN_BAL,2017-12-31
2017,17,DEN,KC,24.0,27.0,2017_17_KC_DEN,2017-12-31
2017,17,LA,SF,13.0,34.0,2017_17_SF_LA,2017-12-31
2017,17,LAC,OAK,30.0,10.0,2017_17_OAK_LAC,2017-12-31
2017,17,MIA,BUF,16.0,22.0,2017_17_BUF_MIA,2017-12-31
2017,17,SEA,ARI,24.0,26.0,2017_17_ARI_SEA,2017-12-31
2017,17,TB,NO,31.0,24.0,2017_17_NO_TB,2017-12-31
2017,17,TEN,JAX,15.0,10.0,2017_17_JAX_TEN,2017-12-31
2017,18,KC,TEN,21.0,22.0,2017_18_TEN_KC,2018-01-06
2017,18,LA,ATL,13.0,26.0,2017_18_ATL_LA,2018-01-06
2017,18,JAX,BUF,10.0,3.0,2017_18_BUF_JAX,2018-01-07
2017,18,NO,CAR,31.0,26.0,2017_18_CAR_NO,2018-01-07
2017,19,PHI,ATL,15.0,10.0,2017_19_ATL_PHI,2018-01-13
2017,19,NE,TEN,35.0,14.0,2017_19_TEN_NE,2018-01-13
2017,19,PIT,JAX,42.0,45.0,2017_19_JAX_PIT,2018-01-14
2017,19,MIN,NO,29.0,24.0,2017_19_NO_MIN,2018-01-14
2017,20,NE,JAX,24.0,20.0,2017_20_JAX_NE,2018-01-21
2017,20,PHI,MIN,38.0,7.0,2017_20_MIN_PHI,2018-01-21
2017,21,NE,PHI,33.0,41.0,2017_21_PHI_NE,2018-02-04
2018,1,PHI,ATL,18.0,12.0,2018_01_ATL_PHI,2018-09-06
2018,1,BAL,BUF,47.0,3.0,2018_01_BUF_BAL,2018-09-09
2018,1,CLE,PIT,21.0,21.0,2018_01_PIT_CLE,2018-09-09
2018,1,IND,CIN,23.0,34.0,2018_01_CIN_IND,2018-09-09
2018,1,MIA,TEN,27.0,20.0,2018_01_TEN_MIA,2018-09-09
2018,1,MIN,SF,24.0,16.0,2018_01_SF_MIN,2018-09-09
2018,1,NE,HOU,27.0,20.0,2018_01_HOU_NE,2018-09-09
2018,1,NO,TB,40.0,48.0,2018_01_TB_NO,2018-09-09
2018,1,NYG,JAX,15.0,20.0,2018_01_JAX_NYG,2018-09-09
2018,1,LAC,KC,28.0,38.0,2018_01_KC_LAC,2018-09-09
2018,1,ARI,WAS,6.0,24.0,2018_01_WAS_ARI,2018-09-09
2018,1,CAR,DAL,16.0,8.0,2018_01_DAL_CAR,2018-09-09
2018,1,DEN,SEA,27.0,24.0,2018_01_SEA_DEN,2018-09-09
2018,1,GB,CHI,24.0,23.0,2018_01_CHI_GB,2018-09-09
2018,1,DET,NYJ,17.0,48.0,2018_01_NYJ_DET,2018-09-10
2018,1,OAK,LA,13.0,33.0,2018_01_LA_OAK,2018-09-10
2018,2,CIN,BAL,34.0,23.0,2018_02_BAL_CIN,2018-09-13
2018,2,ATL,CAR,31.0,24.0,2018_02_CAR_ATL,2018-09-16
2018,2,BUF,LAC,20.0,31.0,2018_02_LAC_BUF,2018-09-16
2018,2,GB,MIN,29.0,29.0,2018_02_MIN_GB,2018-09-16
2018,2,NO,CLE,21.0,18.0,2018_02_CLE_NO,2018-09-16
2018,2,NYJ,MIA,12.0,20.0,2018_02_MIA_NYJ,2018-09-16
2018,2,PIT,KC,37.0,42.0,2018_02_KC_PIT,2018-09-16
2018,2,TB,PHI,27.0,21.0,2018_02_PHI_TB,2018-09-16
2018,2,TEN,HOU,20.0,17.0,2018_02_HOU_TEN,2018-09-16
2018,2,WAS,IND,9.0,21.0,2018_02_IND_WAS,2018-09-16
2018,2,LA,ARI,34.0,0.0,2018_02_ARI_LA,2018-09-16
2018,2,SF,DET,30.0,27.0,2018_02_DET_SF,2018-09-16
2018,2,DEN,OAK,20.0,19.0,2018_02_OAK_DEN,2018-09-16
2018,2,JAX,NE,31.0,20.0,2018_02_NE_JAX,2018-09-16
2018,2,DAL,NYG,20.0,13.0,2018_02_NYG_DAL,2018-09-16
2018,2,CHI,SEA,24.0,17.0,2018_02_SEA_CHI,2018-09-17
2018,3,CLE,NYJ,21.0,17.0,2018_03_NYJ_CLE,2018-09-20
2018,3,ATL,NO,37.0,43.0,2018_03_NO_ATL,2018-09-23
2018,3,BAL,DEN,27.0,14.0,2018_03_DEN_BAL,2018-09-23
2018,3,CAR,CIN,31.0,21.0,2018_03_CIN_CAR,2018-09-23
2018,3,HOU,NYG,22.0,27.0,2018_03_NYG_HOU,2018-09-23
2018,3,JAX,TEN,6.0,9.0,2018_03_TEN_JAX,2018-09-23
2018,3,KC,SF,38.0,27.0,2018_03_SF_KC,2018-09-23
2018,3,MIA,OAK,28.0,20.0,2018_03_OAK_MIA,2018-09-23
2018,3,MIN,BUF,6.0,27.0,2018_03_BUF_MIN,2018-09-23
2018,3,PHI,IND,20.0,16.0,2018_03_IND_PHI,2018-09-23
2018,3,WAS,GB,31.0,17.0,2018_03_GB_WAS,2018-09-23
2018,3,LA,LAC,35.0,23.0,2018_03_LAC_LA,2018-09-23
2018,3,ARI,CHI,14.0,16.0,2018_03_CHI_ARI,2018-09-23
2018,3,SEA,DAL,24.0,13.0,2018_03_DAL_SEA,2018-09-23
2018,3,DET,NE,26.0,10.0,2018_03_NE_DET,2018-09-23
2018,3,TB,PIT,27.0,30.0,2018_03_PIT_TB,2018-09-24
2018,4,LA,MIN,38.0,31.0,2018_04_MIN_LA,2018-09-27
2018,4,ATL,CIN,36.0,37.0,2018_04_CIN_ATL,2018-09-30
2018,4,CHI,TB,48.0,10.0,2018_04_TB_CHI,2018-09-30
2018,4,DAL,DET,26.0,24.0,2018_04_DET_DAL,2018-09-30
2018,4,GB,BUF,22.0,0.0,2018_04_BUF_GB,2018-09-30
2018,4,IND,HOU,34.0,37.0,2018_04_HOU_IND,2018-09-30
2018,4,JAX,NYJ,31.0,12.0,2018_04_NYJ_JAX,2018-09-30
2018,4,NE,MIA,38.0,7.0,2018_04_MIA_NE,2018-09-30
2018,4,TEN,PHI,26.0,23.0,2018_04_PHI_TEN,2018-09-30
2018,4,ARI,SEA,17.0,20.0,2018_04_SEA_ARI,2018-09-30
2018,4,OAK,CLE,45.0,42.0,2018_04_CLE_OAK,2018-09-30
2018,4,LAC,SF,29.0,27.0,2018_04_SF_LAC,2018-09-30
2018,4,NYG,NO,18.0,33.0,2018_04_NO_NYG,2018-09-30
2018,4,PIT,BAL,14.0,26.0,2018_04_BAL_PIT,2018-09-30
2018,4,DEN,KC,23.0,27.0,2018_04_KC_DEN,2018-10-01
2018,5,NE,IND,38.0,24.0,2018_05_IND_NE,2018-10-04
2018,5,BUF,TEN,13.0,12.0,2018_05_TEN_BUF,2018-10-07
2018,5,CAR,NYG,33.0,31.0,2018_05_NYG_CAR,2018-10-07
2018,5,CIN,MIA,27.0,17.0,2018_05_MIA_CIN,2018-10-07
2018,5,CLE,BAL,12.0,9.0,2018_05_BAL_CLE,2018-10-07
2018,5,DET,GB,31.0,23.0,2018_05_GB_DET,2018-10-07
2018,5,KC,JAX,30.0,14.0,2018_05_JAX_KC,2018-10-07
2018,5,NYJ,DEN,34.0,16.0,2018_05_DEN_NYJ,2018-10-07
2018,5,PIT,ATL,41.0,17.0,2018_05_ATL_PIT,2018-10-07
2018,5,LAC,OAK,26.0,10.0,2018_05_OAK_LAC,2018-10-07
2018,5,PHI,MIN,21.0,23.0,2018_05_MIN_PHI,2018-10-07
2018,5,SEA,LA,31.0,33.0,2018_05_LA_SEA,2018-10-07
2018,5,SF,ARI,18.0,28.0,2018_05_ARI_SF,2018-10-07
2018,5,HOU,DAL,19.0,16.0,2018_05_DAL_HOU,2018-10-07
2018,5,NO,WAS,43.0,19.0,2018_05_WAS_NO,2018-10-08
2018,6,NYG,PHI,13.0,34.0,2018_06_PHI_NYG,2018-10-11
2018,6,ATL,TB,34.0,29.0,2018_06_TB_ATL,2018-10-14
2018,6,CIN,PIT,21.0,28.0,2018_06_PIT_CIN,2018-10-14
2018,6,CLE,LAC,14.0,38.0,2018_06_LAC_CLE,2018-10-14
2018,6,HOU,BUF,20.0,13.0,2018_06_BUF_HOU,2018-10-14
2018,6,MIA,CHI,31.0,28.0,2018_06_CHI_MIA,2018-10-14
2018,6,MIN,ARI,27.0,17.0,2018_06_ARI_MIN,2018-10-14
2018,6,NYJ,IND,42.0,34.0,2018_06_IND_NYJ,2018-10-14
2018,6,OAK,SEA,3.0,27.0,2018_06_SEA_OAK,2018-10-14
2018,6,WAS,CAR,23.0,17.0,2018_06_CAR_WAS,2018-10-14
2018,6,DEN,LA,20.0,23.0,2018_06_LA_DEN,2018-10-14
2018,6,DAL,JAX,40.0,7.0,2018_06_JAX_DAL,2018-10-14
2018,6,TEN,BAL,0.0,21.0,2018_06_BAL_TEN,2018-10-14
2018,6,NE,KC,43.0,40.0,2018_06_KC_NE,2018-10-14
2018,6,GB,SF,33.0,30.0,2018_06_SF_GB,2018-10-15
2018,7,ARI,DEN,10.0,45.0,2018_07_DEN_ARI,2018-10-18
2018,7,CHI,NE,31.0,38.0,2018_07_NE_CHI,2018-10-21
2018,7,IND,BUF,37.0,5.0,2018_07_BUF_IND,2018-10-21
2018,7,JAX,HOU,7.0,20.0,2018_07_HOU_JAX,2018-10-21
2018,7,MIA,DET,21.0,32.0,2018_07_DET_MIA,2018-10-21
2018,7,NYJ,MIN,17.0,37.0,2018_07_MIN_NYJ,2018-10-21
2018,7,PHI,CAR,17.0,21.0,2018_07_CAR_PHI,2018-10-21
2018,7,TB,CLE,26.0,23.0,2018_07_CLE_TB,2018-10-21
2018,7,BAL,NO,23.0,24.0,2018_07_NO_BAL,2018-10-21
2018,7,SF,LA,10.0,39.0,2018_07_LA_SF,2018-10-21
2018,7,WAS,DAL,20.0,17.0,2018_07_DAL_WAS,2018-10-21
2018,7,KC,CIN,45.0,10.0,2018_07_CIN_KC,2018-10-21
2018,7,LAC,TEN,20.0,19.0,2018_07_TEN_LAC,2018-10-21
2018,7,ATL,NYG,23.0,20.0,2018_07_NYG_ATL,2018-10-22
2018,8,HOU,MIA,42.0,23.0,2018_08_MIA_HOU,2018-10-25
2018,8,CAR,BAL,36.0,21.0,2018_08_BAL_CAR,2018-10-28
2018,8,CHI,NYJ,24.0,10.0,2018_08_NYJ_CHI,2018-10-28
2018,8,CIN,TB,37.0,34.0,2018_08_TB_CIN,2018-10-28
2018,8,DET,SEA,14.0,28.0,2018_08_SEA_DET,2018-10-28
2018,8,KC,DEN,30.0,23.0,2018_08_DEN_KC,2018-10-28
2018,8,NYG,WAS,13.0,20.0,2018_08_WAS_NYG,2018-10-28
2018,8,PIT,CLE,33.0,18.0,2018_08_CLE_PIT,2018-10-28
2018,8,OAK,IND,28.0,42.0,2018_08_IND_OAK,2018-10-28
2018,8,ARI,SF,18.0,15.0,2018_08_SF_ARI,2018-10-28
2018,8,LA,GB,29.0,27.0,2018_08_GB_LA,2018-10-28
2018,8,MIN,NO,20.0,30.0,2018_08_NO_MIN,2018-10-28
2018,8,JAX,PHI,18.0,24.0,2018_08_PHI_JAX,2018-10-28
2018,8,BUF,NE,6.0,25.0,2018_08_NE_BUF,2018-10-29
2018,9,SF,OAK,34.0,3.0,2018_09_OAK_SF,2018-11-01
2018,9,BAL,PIT,16.0,23.0,2018_09_PIT_BAL,2018-11-04
2018,9,BUF,CHI,9.0,41.0,2018_09_CHI_BUF,2018-11-04
2018,9,CAR,TB,42.0,28.0,2018_09_TB_CAR,2018-11-04
2018,9,CLE,KC,21.0,37.0,2018_09_KC_CLE,2018-11-04
2018,9,MIA,NYJ,13.0,6.0,2018_09_NYJ_MIA,2018-11-04
2018,9,MIN,DET,24.0,9.0,2018_09_DET_MIN,2018-11-04
2018,9,WAS,ATL,14.0,38.0,2018_09_ATL_WAS,2018-11-04
2018,9,DEN,HOU,17.0,19.0,2018_09_HOU_DEN,2018-11-04
2018,9,SEA,LAC,17.0,25.0,2018_09_LAC_SEA,2018-11-04
2018,9,NO,LA,45.0,35.0,2018_09_LA_NO,2018-11-04
2018,9,NE,GB,31.0,17.0,2018_09_GB_NE,2018-11-04
2018,9,DAL,TEN,14.0,28.0,2018_09_TEN_DAL,2018-11-05
2018,10,PIT,CAR,52.0,21.0,2018_10_CAR_PIT,2018-11-08
2018,10,CHI,DET,34.0,22.0,2018_10_DET_CHI,2018-11-11
2018,10,CIN,NO,14.0,51.0,2018_10_NO_CIN,2018-11-11
2018,10,CLE,ATL,28.0,16.0,2018_10_ATL_CLE,2018-11-11
2018,10,IND,JAX,29.0,26.0,2018_10_JAX_IND,2018-11-11
2018,10,KC,ARI,26.0,14.0,2018_10_ARI_KC,2018-11-11
2018,10,NYJ,BUF,10.0,41.0,2018_10_BUF_NYJ,2018-11-11
2018,10,TB,WAS,3.0,16.0,2018_10_WAS_TB,2018-11-11
2018,10,TEN,NE,34.0,10.0,2018_10_NE_TEN,2018-11-11
2018,10,OAK,LAC,6.0,20.0,2018_10_LAC_OAK,2018-11-11
2018,10,GB,MIA,31.0,12.0,2018_10_MIA_GB,2018-11-11
2018,10,LA,SEA,36.0,31.0,2018_10_SEA_LA,2018-11-11
2018,10,PHI,DAL,20.0,27.0,2018_10_DAL_PHI,2018-11-11
2018,10,SF,NYG,23.0,27.0,2018_10_NYG_SF,2018-11-12
2018,11,SEA,GB,27.0,24.0,2018_11_GB_SEA,2018-11-15
2018,11,ATL,DAL,19.0,22.0,2018_11_DAL_ATL,2018-11-18
2018,11,BAL,CIN,24.0,21.0,2018_11_CIN_BAL,2018-11-18
2018,11,DET,CAR,20.0,19.0,2018_11_CAR_DET,2018-11-18
2018,11,IND,TEN,38.0,10.0,2018_11_TEN_IND,2018-11-18
2018,11,JAX,PIT,16.0,20.0,2018_11_PIT_JAX,2018-11-18
2018,11,NYG,TB,38.0,35.0,2018_11_TB_NYG,2018-11-18
2018,11,WAS,HOU,21.0,23.0,2018_11_HOU_WAS,2018-11-18
2018,11,ARI,OAK,21.0,23.0,2018_11_OAK_ARI,2018-11-18
2018,11,LAC,DEN,22.0,23.0,2018_11_DEN_LAC,2018-11-18
2018,11,NO,PHI,48.0,7.0,2018_11_PHI_NO,2018-11-18
2018,11,CHI,MIN,25.0,20.0,2018_11_MIN_CHI,2018-11-18
2018,11,LA,KC,54.0,51.0,2018_11_KC_LA,2018-11-19
2018,12,DET,CHI,16.0,23.0,2018_12_CHI_DET,2018-11-22
2018,12,DAL,WAS,31.0,23.0,2018_12_WAS_DAL,2018-11-22
2018,12,NO,ATL,31.0,17.0,2018_12_ATL_NO,2018-11-22
2018,12,BAL,OAK,34.0,17.0,2018_12_OAK_BAL,2018-11-25
